Customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST10972,30,6,566.14,5,5,5,555,High-Value Champions
CUST10973,261,2,191.44,2,2,2,222,At-Risk
CUST10974,643,1,94.67,1,1,1,111,At-Risk
CUST10975,69,2,193.12,4,2,2,422,Potential Loyalists
CUST10976,110,4,381.23,4,4,4,444,High-Value Champions
CUST10977,174,3,287.12,3,3,3,333,Loyal Customers
CUST10978,34,4,382.39,5,4,4,544,High-Value Champions
CUST10979,333,2,187.47,2,2,1,221,At-Risk
CUST10980,139,4,384.57,3,4,4,344,Loyal Customers
CUST10981,428,2,192.81,1,2,2,122,At-Risk
CUST10982,283,4,384.4,2,4,4,244,Others
CUST10983,192,2,190.34,3,2,2,322,Others
CUST10984,12,3,286.45,5,3,3,533,Loyal Customers
CUST10986,45,3,284.94,5,3,3,533,Loyal Customers
CUST10987,46,3,286.9,5,3,3,533,Loyal Customers
CUST10988,170,1,94.88,3,1,1,311,One-Time Buyers
CUST10989,321,2,194.46,2,2,2,222,At-Risk
CUST10990,595,2,191.78,1,2,2,122,At-Risk
CUST10991,22,4,381.83,5,4,4,544,High-Value Champions
CUST10992,67,5,470.51,4,5,5,455,High-Value Champions
CUST10993,328,2,191.13,2,2,2,222,At-Risk
CUST10994,14,7,667.97,5,5,5,555,High-Value Champions
CUST10995,4,4,379.46,5,4,4,544,High-Value Champions
CUST10996,376,1,94.45,1,1,1,111,At-Risk
CUST10997,8,5,472.40999999999997,5,5,5,555,High-Value Champions
CUST10998,20,3,283.78999999999996,5,3,3,533,Loyal Customers
CUST10999,179,2,190.56,3,2,2,322,Others
CUST11000,32,4,381.81,5,4,4,544,High-Value Champions
CUST11002,11,1,94.67,5,1,1,511,One-Time Buyers
CUST11003,45,4,381.19,5,4,4,544,High-Value Champions
CUST11004,205,3,288.92,2,3,4,234,Others
CUST11005,280,2,191.68,2,2,2,222,At-Risk
CUST11006,173,2,193.34,3,2,2,322,Others
CUST11007,164,1,97.23,3,1,1,311,One-Time Buyers
CUST11008,229,1,94.45,2,1,1,211,At-Risk
CUST11009,155,6,571.38,3,5,5,355,Loyal Customers
CUST11010,366,2,193.12,1,2,2,122,At-Risk
CUST11011,45,3,284.58,5,3,3,533,Loyal Customers
CUST11012,699,1,95.89,1,1,1,111,At-Risk
CUST11013,203,2,187.47,2,2,1,221,At-Risk
CUST11014,42,5,478.25,5,5,5,555,High-Value Champions
CUST11015,117,3,282.56,3,3,3,333,Loyal Customers
CUST11016,16,7,673.03,5,5,5,555,High-Value Champions
CUST11017,59,3,283.81,4,3,3,433,Loyal Customers
CUST11018,319,1,96.25,2,1,1,211,At-Risk
CUST11019,517,2,190.56,1,2,2,122,At-Risk
CUST11020,62,5,478.92,4,5,5,455,High-Value Champions
CUST11021,371,2,191.9,1,2,2,122,At-Risk
CUST11022,123,5,474.06,3,5,5,355,Loyal Customers
CUST11023,409,3,287.12,1,3,3,133,Others
CUST11024,348,3,285.15,1,3,3,133,Others
CUST11025,80,2,193.48000000000002,4,2,2,422,Potential Loyalists
CUST11026,321,5,472.69,2,5,5,255,Others
CUST11027,496,3,287.93,1,3,3,133,Others
CUST11028,30,3,288.46000000000004,5,3,3,533,Loyal Customers
CUST11030,667,1,94.88,1,1,1,111,At-Risk
CUST11031,425,3,287.67,1,3,3,133,Others
CUST11032,635,2,193.12,1,2,2,122,At-Risk
CUST11033,68,2,190.92000000000002,4,2,2,422,Potential Loyalists
CUST11034,387,3,285.59000000000003,1,3,3,133,Others
CUST11035,206,5,474.03,2,5,5,255,Others
CUST11036,335,2,189.12,2,2,1,221,At-Risk
CUST11037,317,1,94.45,2,1,1,211,At-Risk
CUST11038,512,2,191.23000000000002,1,2,2,122,At-Risk
CUST11039,195,2,192.81,3,2,2,322,Others
CUST11040,239,4,381.62,2,4,4,244,Others
CUST11041,0,4,381.02,5,4,4,544,High-Value Champions
CUST11042,335,3,284.79,2,3,3,233,Others
CUST11043,48,1,96.11,5,1,1,511,One-Time Buyers
CUST11044,336,1,94.45,2,1,1,211,At-Risk
CUST11045,49,2,192.67000000000002,4,2,2,422,Potential Loyalists
CUST11046,13,5,473.85,5,5,5,555,High-Value Champions
CUST11047,64,4,379.82,4,4,4,444,High-Value Champions
CUST11048,206,1,92.8,2,1,1,211,At-Risk
CUST11049,117,3,285.25,3,3,3,333,Loyal Customers
CUST11050,50,2,192.5,4,2,2,422,Potential Loyalists
CUST11051,212,2,191.9,2,2,2,222,At-Risk
CUST11052,78,3,287.02,4,3,3,433,Loyal Customers
CUST11053,149,1,94.88,3,1,1,311,One-Time Buyers
CUST11054,1,4,385.93,5,4,4,544,High-Value Champions
CUST11055,503,1,94.88,1,1,1,111,At-Risk
CUST11056,65,4,382.34000000000003,4,4,4,444,High-Value Champions
CUST11057,214,3,289.06,2,3,4,234,Others
CUST11058,390,3,288.25,1,3,3,133,Others
CUST11059,207,1,96.25,2,1,1,211,At-Risk
CUST11060,49,5,479.71000000000004,4,5,5,455,High-Value Champions
CUST11061,251,4,381.57,2,4,4,244,Others
CUST11062,90,3,288.0,4,3,3,433,Loyal Customers
CUST11063,446,2,190.92000000000002,1,2,2,122,At-Risk
CUST11064,205,1,92.8,2,1,1,211,At-Risk
CUST11065,20,5,479.49,5,5,5,555,High-Value Champions
CUST11066,511,4,379.82,1,4,4,144,Others
CUST11067,686,2,192.36,1,2,2,122,At-Risk
CUST11068,230,3,287.12,2,3,3,233,Others
CUST11069,16,5,478.14,5,5,5,555,High-Value Champions
CUST11070,79,5,475.28,4,5,5,455,High-Value Champions
CUST11071,186,5,474.13,3,5,5,355,Loyal Customers
CUST11072,111,3,285.25,4,3,3,433,Loyal Customers
CUST11073,312,2,190.99,2,2,2,222,At-Risk
CUST11074,60,3,289.59000000000003,4,3,4,434,Loyal Customers
CUST11075,205,1,94.67,2,1,1,211,At-Risk
CUST11076,56,3,285.89,4,3,3,433,Loyal Customers
CUST11077,79,2,193.79000000000002,4,2,2,422,Potential Loyalists
CUST11078,188,5,478.27,3,5,5,355,Loyal Customers
CUST11079,243,2,191.01,2,2,2,222,At-Risk
CUST11081,21,3,284.03,5,3,3,533,Loyal Customers
CUST11082,87,2,190.56,4,2,2,422,Potential Loyalists
CUST11083,427,1,94.88,1,1,1,111,At-Risk
CUST11084,86,6,576.01,4,5,5,455,High-Value Champions
CUST11085,362,1,96.11,1,1,1,111,At-Risk
CUST11087,432,3,288.25,1,3,3,133,Others
CUST11089,185,5,479.34000000000003,3,5,5,355,Loyal Customers
CUST11090,85,1,94.67,4,1,1,411,One-Time Buyers
CUST11092,3,5,474.37,5,5,5,555,High-Value Champions
CUST11093,154,4,382.03,3,4,4,344,Loyal Customers
CUST11094,291,3,283.57,2,3,3,233,Others
CUST11095,86,6,575.03,4,5,5,455,High-Value Champions
CUST11096,503,2,192.14,1,2,2,122,At-Risk
CUST11097,107,2,191.44,4,2,2,422,Potential Loyalists
CUST11098,77,2,192.67000000000002,4,2,2,422,Potential Loyalists
CUST11099,457,2,187.47,1,2,1,121,At-Risk
CUST11100,24,2,189.05,5,2,1,521,Potential Loyalists
CUST11101,233,4,381.14,2,4,4,244,Others
CUST11102,472,3,288.36,1,3,3,133,Others
CUST11103,66,6,574.04,4,5,5,455,High-Value Champions
CUST11104,233,2,191.23000000000002,2,2,2,222,At-Risk
CUST11105,108,3,289.59000000000003,4,3,4,434,Loyal Customers
CUST11106,119,3,287.12,3,3,3,333,Loyal Customers
CUST11108,83,4,381.36,4,4,4,444,High-Value Champions
CUST11109,406,1,95.89,1,1,1,111,At-Risk
CUST11110,67,4,379.92,4,4,4,444,High-Value Champions
CUST11111,153,3,286.28,3,3,3,333,Loyal Customers
CUST11112,423,3,285.02,1,3,3,133,Others
CUST11113,418,3,285.25,1,3,3,133,Others
CUST11114,41,5,471.05,5,5,5,555,High-Value Champions
CUST11115,232,3,286.28,2,3,3,233,Others
CUST11116,7,3,289.45,5,3,4,534,Loyal Customers
CUST11117,392,1,96.11,1,1,1,111,At-Risk
CUST11118,331,2,189.55,2,2,2,222,At-Risk
CUST11119,68,1,97.23,4,1,1,411,One-Time Buyers
CUST11120,254,4,382.48,2,4,4,244,Others
CUST11121,182,5,479.06,3,5,5,355,Loyal Customers
CUST11123,333,2,190.76999999999998,2,2,2,222,At-Risk
CUST11124,71,3,286.81,4,3,3,433,Loyal Customers
CUST11125,278,2,188.9,2,2,1,221,At-Risk
CUST11126,354,2,187.25,1,2,1,121,At-Risk
CUST11127,75,3,283.72,4,3,3,433,Loyal Customers
CUST11128,297,4,377.82,2,4,4,244,Others
CUST11129,69,4,383.37,4,4,4,444,High-Value Champions
CUST11130,125,5,483.38,3,5,5,355,Loyal Customers
CUST11131,531,1,96.25,1,1,1,111,At-Risk
CUST11132,176,5,475.81,3,5,5,355,Loyal Customers
CUST11133,54,2,192.22,4,2,2,422,Potential Loyalists
CUST11134,141,1,94.88,3,1,1,311,One-Time Buyers
CUST11135,177,2,189.55,3,2,2,322,Others
CUST11136,165,4,381.15999999999997,3,4,4,344,Loyal Customers
CUST11137,161,2,189.12,3,2,1,321,Others
CUST11138,422,3,285.92,1,3,3,133,Others
CUST11139,4,4,381.11,5,4,4,544,High-Value Champions
CUST11140,123,6,571.75,3,5,5,355,Loyal Customers
CUST11141,35,2,190.7,5,2,2,522,Potential Loyalists
CUST11142,76,7,670.17,4,5,5,455,High-Value Champions
CUST11143,328,5,480.22,2,5,5,255,Others
CUST11144,115,3,284.0,3,3,3,333,Loyal Customers
CUST11145,173,2,190.76999999999998,3,2,2,322,Others
CUST11146,685,1,95.89,1,1,1,111,At-Risk
CUST11147,2,3,286.67,5,3,3,533,Loyal Customers
CUST11148,452,1,96.25,1,1,1,111,At-Risk
CUST11149,127,3,282.56,3,3,3,333,Loyal Customers
CUST11150,109,6,574.46,4,5,5,455,High-Value Champions
CUST11151,58,4,382.12,4,4,4,444,High-Value Champions
CUST11152,270,5,478.81,2,5,5,255,Others
CUST11153,77,2,190.56,4,2,2,422,Potential Loyalists
CUST11154,76,2,192.11,4,2,2,422,Potential Loyalists
CUST11155,665,1,92.8,1,1,1,111,At-Risk
CUST11156,103,2,189.36,4,2,2,422,Potential Loyalists
CUST11157,31,3,285.8,5,3,3,533,Loyal Customers
CUST11158,72,2,188.69,4,2,1,421,Potential Loyalists
CUST11159,118,2,189.36,3,2,2,322,Others
CUST11161,512,1,97.23,1,1,1,111,At-Risk
CUST11162,266,2,188.69,2,2,1,221,At-Risk
CUST11163,450,4,378.03,1,4,4,144,Others
CUST11164,606,1,94.67,1,1,1,111,At-Risk
CUST11165,126,2,192.67000000000002,3,2,2,322,Others
CUST11166,77,5,475.04,4,5,5,455,High-Value Champions
CUST11168,513,1,94.45,1,1,1,111,At-Risk
CUST11169,22,2,189.32999999999998,5,2,1,521,Potential Loyalists
CUST11170,224,1,96.25,2,1,1,211,At-Risk
CUST11171,359,3,287.02,1,3,3,133,Others
CUST11172,150,4,377.81,3,4,4,344,Loyal Customers
CUST11173,295,3,286.78,2,3,3,233,Others
CUST11174,493,3,286.01,1,3,3,133,Others
CUST11175,392,3,285.68,1,3,3,133,Others
CUST11176,166,2,189.05,3,2,1,321,Others
CUST11177,82,3,285.15,4,3,3,433,Loyal Customers
CUST11178,241,1,96.56,2,1,1,211,At-Risk
CUST11179,449,2,190.76999999999998,1,2,2,122,At-Risk
CUST11180,66,4,385.23,4,4,4,444,High-Value Champions
CUST11181,38,6,568.91,5,5,5,555,High-Value Champions
CUST11182,89,3,283.57,4,3,3,433,Loyal Customers
CUST11183,203,4,384.92,2,4,4,244,Others
CUST11184,40,3,286.65999999999997,5,3,3,533,Loyal Customers
CUST11185,174,4,385.59000000000003,3,4,4,344,Loyal Customers
CUST11186,430,2,193.12,1,2,2,122,At-Risk
CUST11187,428,1,96.56,1,1,1,111,At-Risk
CUST11188,7,3,285.45,5,3,3,533,Loyal Customers
CUST11189,35,2,192.14,5,2,2,522,Potential Loyalists
CUST11190,217,3,284.0,2,3,3,233,Others
CUST11191,448,1,95.89,1,1,1,111,At-Risk
CUST11192,48,5,471.49,5,5,5,555,High-Value Champions
CUST11193,519,4,384.04,1,4,4,144,Others
CUST11194,629,1,96.56,1,1,1,111,At-Risk
CUST11195,593,1,96.25,1,1,1,111,At-Risk
CUST11196,121,3,283.36,3,3,3,333,Loyal Customers
CUST11198,306,4,378.03,2,4,4,244,Others
CUST11199,138,7,670.38,3,5,5,355,Loyal Customers
CUST11200,24,6,574.45,5,5,5,555,High-Value Champions
CUST11201,616,2,193.79000000000002,1,2,2,122,At-Risk
CUST11203,51,2,190.03,4,2,2,422,Potential Loyalists
CUST11204,186,5,476.25,3,5,5,355,Loyal Customers
CUST11206,86,3,285.87,4,3,3,433,Loyal Customers
CUST11207,161,4,380.34000000000003,3,4,4,344,Loyal Customers
CUST11208,193,6,575.58,3,5,5,355,Loyal Customers
CUST11209,234,3,289.37,2,3,4,234,Others
CUST11210,122,3,287.12,3,3,3,333,Loyal Customers
CUST11211,146,3,288.7,3,3,4,334,Loyal Customers
CUST11212,44,3,289.9,5,3,4,534,Loyal Customers
CUST11213,39,2,192.45,5,2,2,522,Potential Loyalists
CUST11214,45,4,379.82,5,4,4,544,High-Value Champions
CUST11215,162,3,285.89,3,3,3,333,Loyal Customers
CUST11216,156,3,286.11,3,3,3,333,Loyal Customers
CUST11217,33,5,477.05,5,5,5,555,High-Value Champions
CUST11218,580,2,192.81,1,2,2,122,At-Risk
CUST11219,143,5,479.59000000000003,3,5,5,355,Loyal Customers
CUST11220,688,1,94.67,1,1,1,111,At-Risk
CUST11221,414,2,191.78,1,2,2,122,At-Risk
CUST11222,151,6,574.71,3,5,5,355,Loyal Customers
CUST11223,135,3,284.0,3,3,3,333,Loyal Customers
CUST11224,37,3,284.24,5,3,3,533,Loyal Customers
CUST11225,317,1,94.45,2,1,1,211,At-Risk
CUST11226,325,6,576.25,2,5,5,255,Others
CUST11227,63,3,287.79,4,3,3,433,Loyal Customers
CUST11228,244,5,475.59000000000003,2,5,5,255,Others
CUST11229,180,4,379.89,3,4,4,344,Loyal Customers
CUST11230,104,5,477.08,4,5,5,455,High-Value Champions
CUST11231,214,7,665.51,2,5,5,255,Others
CUST11232,93,4,377.28,4,4,4,444,High-Value Champions
CUST11233,176,5,481.12,3,5,5,355,Loyal Customers
CUST11234,75,4,384.35,4,4,4,444,High-Value Champions
CUST11235,64,6,572.24,4,5,5,455,High-Value Champions
CUST11236,486,2,193.79000000000002,1,2,2,122,At-Risk
CUST11237,571,1,96.56,1,1,1,111,At-Risk
CUST11238,155,3,288.67,3,3,3,333,Loyal Customers
CUST11239,18,3,285.44,5,3,3,533,Loyal Customers
CUST11240,137,2,192.14,3,2,2,322,Others
CUST11241,88,6,573.6800000000001,4,5,5,455,High-Value Champions
CUST11242,341,5,476.79,2,5,5,255,Others
CUST11243,191,3,287.24,3,3,3,333,Loyal Customers
CUST11244,201,2,191.68,3,2,2,322,Others
CUST11245,41,4,382.34000000000003,5,4,4,544,High-Value Champions
CUST11246,238,3,285.02,2,3,3,233,Others
CUST11247,92,5,470.4,4,5,5,455,High-Value Champions
CUST11248,19,7,663.61,5,5,5,555,High-Value Champions
CUST11249,41,3,287.34000000000003,5,3,3,533,Loyal Customers
CUST11250,266,2,192.11,2,2,2,222,At-Risk
CUST11251,679,2,190.03,1,2,2,122,At-Risk
CUST11252,701,1,94.88,1,1,1,111,At-Risk
CUST11254,383,2,189.12,1,2,1,121,At-Risk
CUST11256,2,5,480.15,5,5,5,555,High-Value Champions
CUST11257,99,6,574.2,4,5,5,455,High-Value Champions
CUST11258,334,2,187.68,2,2,1,221,At-Risk
CUST11259,57,2,190.7,4,2,2,422,Potential Loyalists
CUST11260,41,8,765.85,5,5,5,555,High-Value Champions
CUST11261,191,7,666.17,3,5,5,355,Loyal Customers
CUST11262,212,4,379.75,2,4,4,244,Others
CUST11264,235,2,192.36,2,2,2,222,At-Risk
CUST11265,11,5,477.24,5,5,5,555,High-Value Champions
CUST11266,52,2,192.14,4,2,2,422,Potential Loyalists
CUST11267,704,1,96.56,1,1,1,111,At-Risk
CUST11268,39,3,286.65999999999997,5,3,3,533,Loyal Customers
CUST11269,148,3,288.91,3,3,4,334,Loyal Customers
CUST11270,67,5,477.58,4,5,5,455,High-Value Champions
CUST11271,379,1,95.89,1,1,1,111,At-Risk
CUST11272,160,3,286.78,3,3,3,333,Loyal Customers
CUST11273,139,3,285.58,3,3,3,333,Loyal Customers
CUST11274,443,1,96.25,1,1,1,111,At-Risk
CUST11275,378,5,475.37,1,5,5,155,Others
CUST11276,29,6,572.06,5,5,5,555,High-Value Champions
CUST11277,8,3,285.61,5,3,3,533,Loyal Customers
CUST11278,389,2,192.81,1,2,2,122,At-Risk
CUST11279,49,5,474.56,4,5,5,455,High-Value Champions
CUST11280,42,6,573.54,5,5,5,555,High-Value Champions
CUST11281,166,2,189.76,3,2,2,322,Others
CUST11282,503,1,94.45,1,1,1,111,At-Risk
CUST11283,49,4,383.01,4,4,4,444,High-Value Champions
CUST11285,195,2,189.32999999999998,3,2,1,321,Others
CUST11286,39,2,193.34,5,2,2,522,Potential Loyalists
CUST11287,36,2,190.76999999999998,5,2,2,522,Potential Loyalists
CUST11288,446,1,96.11,1,1,1,111,At-Risk
CUST11289,468,2,191.01,1,2,2,122,At-Risk
CUST11290,227,2,187.68,2,2,1,221,At-Risk
CUST11291,18,5,474.49,5,5,5,555,High-Value Champions
CUST11292,44,7,666.1800000000001,5,5,5,555,High-Value Champions
CUST11293,282,3,285.59000000000003,2,3,3,233,Others
CUST11294,63,2,192.11,4,2,2,422,Potential Loyalists
CUST11295,164,4,381.69,3,4,4,344,Loyal Customers
CUST11296,504,3,287.26,1,3,3,133,Others
CUST11297,147,2,189.36,3,2,2,322,Others
CUST11298,442,4,381.26,1,4,4,144,Others
CUST11299,133,7,671.31,3,5,5,355,Loyal Customers
CUST11300,337,3,280.27,2,3,2,232,Others
CUST11301,57,3,287.33,4,3,3,433,Loyal Customers
CUST11302,121,6,570.02,3,5,5,355,Loyal Customers
CUST11303,511,2,190.78,1,2,2,122,At-Risk
CUST11304,166,3,286.45,3,3,3,333,Loyal Customers
CUST11305,2,3,285.01,5,3,3,533,Loyal Customers
CUST11306,62,2,190.76999999999998,4,2,2,422,Potential Loyalists
CUST11307,99,3,285.61,4,3,3,433,Loyal Customers
CUST11308,103,5,482.13,4,5,5,455,High-Value Champions
CUST11309,154,5,474.37,3,5,5,355,Loyal Customers
CUST11310,38,2,185.6,5,2,1,521,Potential Loyalists
CUST11311,72,2,190.34,4,2,2,422,Potential Loyalists
CUST11312,42,6,575.37,5,5,5,555,High-Value Champions
CUST11313,256,2,190.7,2,2,2,222,At-Risk
CUST11314,421,3,289.01,1,3,4,134,Others
CUST11315,5,6,574.81,5,5,5,555,High-Value Champions
CUST11316,289,2,192.5,2,2,2,222,At-Risk
CUST11317,31,5,478.67,5,5,5,555,High-Value Champions
CUST11318,130,4,383.89,3,4,4,344,Loyal Customers
CUST11319,84,3,288.56,4,3,3,433,Loyal Customers
CUST11320,56,4,380.90999999999997,4,4,4,444,High-Value Champions
CUST11322,63,3,286.95,4,3,3,433,Loyal Customers
CUST11323,213,2,193.34,2,2,2,222,At-Risk
CUST11324,648,1,94.67,1,1,1,111,At-Risk
CUST11325,649,2,193.12,1,2,2,122,At-Risk
CUST11326,411,2,192.81,1,2,2,122,At-Risk
CUST11327,79,7,668.12,4,5,5,455,High-Value Champions
CUST11328,287,1,94.67,2,1,1,211,At-Risk
CUST11329,8,5,476.69,5,5,5,555,High-Value Champions
CUST11330,146,6,569.89,3,5,5,355,Loyal Customers
CUST11331,137,2,189.55,3,2,2,322,Others
CUST11332,283,5,476.81,2,5,5,255,Others
CUST11333,644,1,96.25,1,1,1,111,At-Risk
CUST11334,670,1,94.67,1,1,1,111,At-Risk
CUST11335,512,3,286.59000000000003,1,3,3,133,Others
CUST11336,110,6,570.99,4,5,5,455,High-Value Champions
CUST11338,274,2,188.91,2,2,1,221,At-Risk
CUST11339,5,3,286.67,5,3,3,533,Loyal Customers
CUST11340,59,3,290.35,4,3,4,434,Loyal Customers
CUST11341,34,4,378.03,5,4,4,544,High-Value Champions
CUST11342,280,2,189.05,2,2,1,221,At-Risk
CUST11343,544,3,286.23,1,3,3,133,Others
CUST11344,331,2,189.12,2,2,1,221,At-Risk
CUST11345,636,1,94.67,1,1,1,111,At-Risk
CUST11346,87,3,284.94,4,3,3,433,Loyal Customers
CUST11348,13,5,479.89,5,5,5,555,High-Value Champions
CUST11349,1,5,477.58000000000004,5,5,5,555,High-Value Champions
CUST11350,197,2,189.05,3,2,1,321,Others
CUST11351,25,2,191.9,5,2,2,522,Potential Loyalists
CUST11352,27,1,94.45,5,1,1,511,One-Time Buyers
CUST11353,239,1,95.89,2,1,1,211,At-Risk
CUST11354,241,6,573.35,2,5,5,255,Others
CUST11355,4,6,572.14,5,5,5,555,High-Value Champions
CUST11356,18,8,763.15,5,5,5,555,High-Value Champions
CUST11357,424,1,96.25,1,1,1,111,At-Risk
CUST11358,148,2,192.11,3,2,2,322,Others
CUST11359,4,5,475.21,5,5,5,555,High-Value Champions
CUST11360,151,3,289.9,3,3,4,334,Loyal Customers
CUST11361,132,4,382.46000000000004,3,4,4,344,Loyal Customers
CUST11362,11,4,384.35,5,4,4,544,High-Value Champions
CUST11363,19,6,576.51,5,5,5,555,High-Value Champions
CUST11364,526,2,188.9,1,2,1,121,At-Risk
CUST11365,544,1,96.56,1,1,1,111,At-Risk
CUST11366,158,5,475.5,3,5,5,355,Loyal Customers
CUST11367,336,2,189.34,2,2,2,222,At-Risk
CUST11368,79,9,857.68,4,5,5,455,High-Value Champions
CUST11369,337,1,94.88,2,1,1,211,At-Risk
CUST11370,130,5,481.8,3,5,5,355,Loyal Customers
CUST11371,40,2,191.23000000000002,5,2,2,522,Potential Loyalists
CUST11372,173,2,192.45,3,2,2,322,Others
CUST11373,538,1,95.89,1,1,1,111,At-Risk
CUST11374,219,2,189.12,2,2,1,221,At-Risk
CUST11375,209,4,381.15999999999997,2,4,4,244,Others
CUST11376,265,3,286.99,2,3,3,233,Others
CUST11377,143,6,578.29,3,5,5,355,Loyal Customers
CUST11378,246,1,95.89,2,1,1,211,At-Risk
CUST11379,41,4,383.15,5,4,4,544,High-Value Champions
CUST11380,139,4,374.72,3,4,4,344,Loyal Customers
CUST11381,421,2,191.01,1,2,2,122,At-Risk
CUST11382,408,2,193.79000000000002,1,2,2,122,At-Risk
CUST11384,155,4,379.25,3,4,4,344,Loyal Customers
CUST11385,672,1,94.88,1,1,1,111,At-Risk
CUST11386,608,2,188.69,1,2,1,121,At-Risk
CUST11387,331,3,287.33,2,3,3,233,Others
CUST11388,78,4,377.01,4,4,4,444,High-Value Champions
CUST11389,452,2,185.6,1,2,1,121,At-Risk
CUST11390,34,3,285.87,5,3,3,533,Loyal Customers
CUST11392,146,2,191.9,3,2,2,322,Others
CUST11393,325,2,185.6,2,2,1,221,At-Risk
CUST11394,105,3,290.35,4,3,4,434,Loyal Customers
CUST11395,279,2,192.67000000000002,2,2,2,222,At-Risk
CUST11396,607,2,192.45,1,2,2,122,At-Risk
CUST11397,392,2,191.44,1,2,2,122,At-Risk
CUST11398,292,3,285.65999999999997,2,3,3,233,Others
CUST11399,8,2,190.78,5,2,2,522,Potential Loyalists
CUST11400,605,1,95.89,1,1,1,111,At-Risk
CUST11401,345,1,94.45,1,1,1,111,At-Risk
CUST11402,608,1,94.88,1,1,1,111,At-Risk
CUST11403,294,4,381.77,2,4,4,244,Others
CUST11404,4,3,281.71,5,3,2,532,Loyal Customers
CUST11405,451,2,190.99,1,2,2,122,At-Risk
CUST11407,87,3,287.55,4,3,3,433,Loyal Customers
CUST11408,588,1,95.89,1,1,1,111,At-Risk
CUST11409,74,1,95.89,4,1,1,411,One-Time Buyers
CUST11410,44,2,191.44,5,2,2,522,Potential Loyalists
CUST11411,10,4,382.17,5,4,4,544,High-Value Champions
CUST11412,115,2,189.34,3,2,2,322,Others
CUST11413,141,3,285.87,3,3,3,333,Loyal Customers
CUST11414,20,3,288.46000000000004,5,3,3,533,Loyal Customers
CUST11416,34,2,190.56,5,2,2,522,Potential Loyalists
CUST11417,269,2,191.78,2,2,2,222,At-Risk
CUST11418,56,4,377.5,4,4,4,444,High-Value Champions
CUST11419,144,6,571.94,3,5,5,355,Loyal Customers
CUST11420,140,1,96.11,3,1,1,311,One-Time Buyers
CUST11421,56,6,574.59,4,5,5,455,High-Value Champions
CUST11422,73,4,386.24,4,4,5,445,High-Value Champions
CUST11423,148,4,382.01,3,4,4,344,Loyal Customers
CUST11424,255,4,381.56,2,4,4,244,Others
CUST11426,41,3,287.1,5,3,3,533,Loyal Customers
CUST11427,307,2,189.05,2,2,1,221,At-Risk
CUST11428,197,4,381.02,3,4,4,344,Loyal Customers
CUST11429,90,3,286.81,4,3,3,433,Loyal Customers
CUST11430,131,4,383.37,3,4,4,344,Loyal Customers
CUST11431,555,2,189.36,1,2,2,122,At-Risk
CUST11432,221,4,382.24,2,4,4,244,Others
CUST11433,177,1,97.23,3,1,1,311,One-Time Buyers
CUST11434,45,4,383.13,5,4,4,544,High-Value Champions
CUST11435,266,1,94.67,2,1,1,211,At-Risk
CUST11436,305,1,96.25,2,1,1,211,At-Risk
CUST11437,199,8,763.01,3,5,5,355,Loyal Customers
CUST11438,539,3,285.22,1,3,3,133,Others
CUST11439,12,6,573.03,5,5,5,555,High-Value Champions
CUST11440,107,4,381.69,4,4,4,444,High-Value Champions
CUST11441,118,2,189.34,3,2,2,322,Others
CUST11442,79,3,285.58,4,3,3,433,Loyal Customers
CUST11443,95,3,284.03,4,3,3,433,Loyal Customers
CUST11444,55,3,289.13,4,3,4,434,Loyal Customers
CUST11445,340,3,284.24,2,3,3,233,Others
CUST11446,140,4,376.61,3,4,4,344,Loyal Customers
CUST11447,148,3,288.36,3,3,3,333,Loyal Customers
CUST11448,55,3,289.59000000000003,4,3,4,434,Loyal Customers
CUST11449,166,3,284.48,3,3,3,333,Loyal Customers
CUST11450,304,7,668.19,2,5,5,255,Others
CUST11451,146,3,286.88,3,3,3,333,Loyal Customers
CUST11452,122,4,380.75,3,4,4,344,Loyal Customers
CUST11453,419,1,92.8,1,1,1,111,At-Risk
CUST11454,372,3,286.88,1,3,3,133,Others
CUST11455,33,4,379.39,5,4,4,544,High-Value Champions
CUST11456,75,3,288.56,4,3,3,433,Loyal Customers
CUST11457,30,8,761.23,5,5,5,555,High-Value Champions
CUST11458,5,2,187.47,5,2,1,521,Potential Loyalists
CUST11459,22,4,381.05,5,4,4,544,High-Value Champions
CUST11460,163,6,576.62,3,5,5,355,Loyal Customers
CUST11461,73,5,479.47,4,5,5,455,High-Value Champions
CUST11462,89,5,476.62,4,5,5,455,High-Value Champions
CUST11463,675,1,95.89,1,1,1,111,At-Risk
CUST11464,153,4,380.59000000000003,3,4,4,344,Loyal Customers
CUST11465,356,1,94.88,1,1,1,111,At-Risk
CUST11466,132,2,189.05,3,2,1,321,Others
CUST11468,305,2,193.12,2,2,2,222,At-Risk
CUST11469,127,4,378.02,3,4,4,344,Loyal Customers
CUST11470,134,1,96.56,3,1,1,311,One-Time Buyers
CUST11471,179,3,285.15999999999997,3,3,3,333,Loyal Customers
CUST11472,83,6,576.08,4,5,5,455,High-Value Champions
CUST11473,18,2,190.34,5,2,2,522,Potential Loyalists
CUST11474,444,2,190.92000000000002,1,2,2,122,At-Risk
CUST11476,62,5,476.62,4,5,5,455,High-Value Champions
CUST11477,614,3,283.36,1,3,3,133,Others
CUST11478,445,2,191.01,1,2,2,122,At-Risk
